



测试,#genre#
法治天地,http://110.179.81.151:8083/udp/239.1.1.79:8079
法治天地,http://223.12.155.71:8083/udp/239.1.1.79:8079
法治天地,http://154.12.55.21/hbdx/zb.php?id=239.254.201.183:7226
法治天地,http://www.17888.fun:10000/udp/239.45.1.46:5140
法治天地,http://www.yao87.com:4022/udp/239.76.246.138:1234
法治天地,http://www.yao87.com:4022/udp/239.76.253.138:9000
法治天地,http://zy.otioi.cn/live/cqyx.php?token=jh6ITHRn&id=fztd
法治天地,http://yubox.xyz/php/lngd.php?id=162
第一财经,http://101.229.227.246:7777/tsfile/live/1029_1.m3u8?key=txiptv&playlive=1&authid=0
第一财经,http://180.171.56.119:10000/udp/239.45.3.211:5140
第一财经,http://222.71.139.114:8001/udp/239.45.3.211:5140
第一财经,http://58.41.27.144:18888/udp/239.45.3.211:5140
第一财经,http://116.226.14.61:4022/udp/239.45.3.211:5140
第一财经,http://www.17888.fun:10000/udp/239.45.3.211:5140
欢笑剧场,http://116.226.14.61:4022/udp/239.45.3.196:5140
欢笑剧场,http://180.171.56.119:10000/udp/239.45.3.196:5140
欢笑剧场,http://222.71.139.114:8001/udp/239.45.3.196:5140
欢笑剧场,http://183.144.198.230:6868/udp/233.50.201.189:5140
欢笑剧场,http://101.229.227.246:7777/tsfile/live/1054_1.m3u8?key=txiptv&playlive=1&authid=0
欢笑剧场,http://58.41.27.144:18888/udp/239.45.3.196:5140
欢笑剧场,http://[2409:8087:74F1:0021::0008]:80/000000001000/PLTV/88888888/224/3221226203/1.m3u8
欢笑剧场,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225742/index.m3u8
欢笑剧场,http://154.12.55.21/hbdx/zb.php?id=239.254.201.164:6355
欢笑剧场,http://www.17888.fun:10000/udp/239.45.3.196:5140
欢笑剧场,http://www.jeremyoto.com:82/rtp/233.50.201.189:5140
欢笑剧场,http://zy.otioi.cn/live/cqyx.php?token=jh6ITHRn&id=hxjc
欢笑剧场,http://8.138.7.223/tv/gdmzyd.php?id=98
欢笑剧场,http://1b6467f415.iok.la:9931/tsfile/live/1106_1.m3u8
都市剧场,http://116.226.14.61:4022/udp/239.45.3.136:5140
都市剧场,http://223.10.28.220:8084/udp/239.1.1.81:8081
都市剧场,http://223.10.28.220:8083/udp/239.1.1.81:8081
都市剧场,http://113.26.167.180:8082/udp/239.1.1.81:8081
都市剧场,http://116.179.112.82:8083/rtp/226.0.2.81:8560
都市剧场,http://120.6.7.194:4022/rtp/239.253.93.227:6405
都市剧场,http://110.179.81.151:8082/udp/239.1.1.81:8081
都市剧场,http://223.10.28.220:8082/udp/239.1.1.81:8081
都市剧场,http://110.178.52.111:8085/udp/239.1.1.81:8081
都市剧场,http://180.171.56.119:10000/udp/239.45.3.136:5140
都市剧场,http://222.71.139.114:8001/udp/239.45.3.136:5140
都市剧场,http://116.179.112.82:8082/rtp/226.0.2.81:8560
都市剧场,http://60.223.90.93:8001/rtp/226.0.2.81:8560
都市剧场,http://183.144.198.230:6868/udp/233.50.201.190:5140
都市剧场,http://58.41.27.144:18888/udp/239.45.3.136:5140
都市剧场,http://110.179.81.151:8083/udp/239.1.1.81:8081
都市剧场,http://223.10.63.66:8083/udp/239.1.1.81:8081
都市剧场,http://101.229.227.246:7777/tsfile/live/1053_1.m3u8?key=txiptv&playlive=1&authid=0
都市剧场,http://223.12.155.71:8083/udp/239.1.1.81:8081
都市剧场,http://[2409:8087:74F1:0021::0008]:80/000000001000/PLTV/88888888/224/3221226176/1.m3u8
都市剧场,http://154.12.55.21/hbdx/zb.php?id=239.254.201.167:6360
都市剧场,http://154.12.55.21/zb/zb.php?id=239.253.93.227:6405
都市剧场,http://www.yao87.com:4022/udp/239.76.246.215:1234
都市剧场,http://www.17888.fun:10000/udp/239.45.3.136:5140
都市剧场,http://www.jeremyoto.com:82/rtp/233.50.201.190:5140
都市剧场,http://www.yao87.com:4022/udp/239.76.253.215:9000
都市剧场,http://wouu.net:9977/udp/239.93.42.30:5140
都市剧场,http://zy.otioi.cn/live/cqyx.php?token=jh6ITHRn&id=dsjc
都市剧场,http://sunt.mycloudnas.com:18888/udp/239.21.2.82:5002
都市剧场,http://1b6467f415.iok.la:9931/tsfile/live/1107_1.m3u8
都市剧场,http://8.138.7.223/tv/gdmzyd.php?id=99
游戏风云,http://101.229.227.246:7777/tsfile/live/1050_1.m3u8?key=txiptv&playlive=1&authid=0
游戏风云,http://58.41.27.144:18888/udp/239.45.3.131:5140
游戏风云,http://116.226.14.61:4022/udp/239.45.3.131:5140
游戏风云,http://222.71.139.114:8001/udp/239.45.3.131:5140
游戏风云,http://223.10.28.220:8083/udp/239.1.1.83:8083
游戏风云,http://110.179.81.151:8083/udp/239.1.1.83:8083
游戏风云,http://113.26.167.180:8082/udp/239.1.1.83:8083
游戏风云,http://223.10.63.66:8082/udp/239.1.1.83:8083
游戏风云,http://223.10.63.66:8083/udp/239.1.1.83:8083
游戏风云,http://110.178.52.111:8085/udp/239.1.1.83:8083
游戏风云,http://223.10.28.220:8082/udp/239.1.1.83:8083
游戏风云,http://120.6.7.194:4022/rtp/239.253.93.222:6400
游戏风云,http://183.144.198.230:6868/udp/233.50.201.183:5140
游戏风云,http://60.223.90.93:8001/rtp/226.0.2.78:8536
游戏风云,http://1.24.190.98:10080/hls/119/index.m3u8
游戏风云,http://110.179.81.151:8082/udp/239.1.1.83:8083
游戏风云,http://223.12.155.71:8083/udp/239.1.1.83:8083
游戏风云,http://154.12.55.21/hbdx/zb.php?id=239.254.201.163:6354
游戏风云,http://www.yao87.com:4022/udp/239.76.253.132:9000
游戏风云,http://www.yao87.com:4022/udp/239.76.246.132:1234
游戏风云,http://www.jeremyoto.com:82/rtp/233.50.201.183:5140
游戏风云,http://wouu.net:9977/udp/239.93.0.136:5140
游戏风云,http://zy.otioi.cn/live/cqyx.php?token=jh6ITHRn&id=yxfy
上海崇明电视台,https://pili-live-hls.wdit.com.cn/wditlive/c038f4fafbdf4f97ba74c74ad67259b931ee.m3u8?zshangd
上海崇明电视台,https://pili-live-hls.wdit.com.cn/wditlive/c038f4fafbdf4f97ba74c74ad67259b931ee.m3u8
上海纪实,http://113.94.31.25:4022/udp/239.77.0.147:5146
上海纪实,http://113.94.31.25:4022/udp/239.77.1.216:5146
上海纪实,http://171.213.133.86:4022/udp/239.93.1.137:5140
上海纪实,http://60.223.90.93:8001/rtp/226.0.2.193:9456
上海纪实,http://116.179.112.82:8082/rtp/226.0.2.193:9456
上海纪实,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225738/index.m3u8
上海纪实,http://wouu.net:9977/udp/239.93.1.137:5140
上海纪实,http://video.qd.sdu.edu.cn/liverespath/98a578339579ce91ec2443bfbd1fc3af10ee02bd/index.m3u8
上海纪实,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225738/index.m3u8
上海纪实,http://1b6467f415.iok.la:9931/tsfile/live/1080_1.m3u8
上海纪实,http://8.138.7.223/tv/sdu.php?id=70$山东大学
上海东方影视,http://cntv.dfkj.live/bestv.php?id=dfyshd8m/8000000
上海哈哈炫动,http://[2409:8087:1a0b:df::4001]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225657/index.m3u8
上海哈哈炫动,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225657/index.m3u8
上海哈哈炫动,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225657/index.m3u8
上海哈哈炫动,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225657/index.m3u8
上海长宁区电视台,http://cnpull.sccnfb.com/live/123456.m3u8?zsicd
上海长宁区电视台,http://cnpull.sccnfb.com:80/live/123456.m3u8
金山电视台,http://livejs1.newsjs.net/jspd/sd/live.m3u8
金山电视台,http://live.dxhmt.cn:9081/tv/10883-1.m3u8
金山电视台,http://stream1.jlntv.cn/xcpd/sd/live.m3u8
东方购物,http://ocj2.kksmg.com/ocj1/ocj1.m3u8
东方购物,http://ocj2.kksmg.com/ocj2/ocj2.m3u8
上海金山电视台,http://livejs1.newsjs.net/jspd/playlist.m3u8
上海东方购物频道,http://ocj2.kksmg.com/ocj1/ocj1.m3u8
浦东电视台,https://pdtvlive.pudongtv.cn/live/pdtv.m3u8?txSecret=99368ed29876877386e7dbcf28e43d34&txTime=677384DB
浦东电视台,https://itv.lat/tv/live.php?&line=1&id=pdtv
金鹰卡通,http://223.240.161.7:5000/udp/238.1.78.100:6672
金鹰卡通,http://116.179.112.82:8082/rtp/226.0.2.172:9288
金鹰卡通,http://119.129.172.208:8081/hls/71/index.m3u8
金鹰卡通,http://110.178.52.111:8085/udp/239.1.1.61:8061
金鹰卡通,http://58.41.27.144:18888/udp/239.45.3.118:5140
金鹰卡通,http://[2409:8087:1a0b:df::4008]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225653/index.m3u8
金鹰卡通,http://114.252.227.154:8000/rtp/239.3.1.51:9252
金鹰卡通,http://113.94.31.25:4022/udp/239.77.0.164:5146
金鹰卡通,http://1.24.190.98:10080/hls/51/index.m3u8
金鹰卡通,http://124.112.241.134:4022/udp/238.1.78.100:6672
金鹰卡通,http://14.204.12.100:9901/tsfile/live/1005_1.m3u8?key=txiptv&playlive=0&authid=0
金鹰卡通,http://182.117.136.245:9901/tsfile/live/1011_1.m3u8?key=txiptv&playlive=1&authid=0
金鹰卡通,http://101.229.227.246:7777/tsfile/live/1045_1.m3u8?key=txiptv&playlive=1&authid=0
金鹰卡通,http://14.29.76.30:9901/tsfile/live/1005_1.m3u8
金鹰卡通,http://1.203.76.10:7788/udp/225.1.8.163:9252
金鹰卡通,http://60.223.90.93:8001/rtp/226.0.2.172:9288
金鹰卡通,http://113.57.20.158:9901/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0
金鹰卡通,http://116.179.112.82:8083/rtp/226.0.2.172:9288
金鹰卡通,http://120.6.7.194:4022/rtp/239.253.92.163:8055
金鹰卡通,http://116.128.242.83:9901/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0
金鹰卡通,http://123.189.36.155:9901/tsfile/live/1088_1.m3u8
金鹰卡通,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225653/index.m3u8
金鹰卡通,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225653/index.m3u8
金鹰卡通,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010107/1.m3u8
金鹰卡通,http://154.12.55.21/hbdx/zb.php?id=239.254.200.92:9252
金鹰卡通,http://60.12.183.46:9901/tsfile/live/0140_1.m3u8?key=txiptv&playlive=0&authid=0
金鹰卡通,http://154.12.55.21/zb/zb.php?id=239.253.92.163:8055
金鹰卡通,http://58.19.38.162:9901/tsfile/live/1031_1.m3u8?key=txiptv&playlive=1&authid=0
金鹰卡通,http://www.jeremyoto.com:82/rtp/233.50.201.73:5140
金鹰卡通,http://www.yao87.com:4022/udp/239.76.253.107:9000
金鹰卡通,http://www.yao87.com:4022/udp/239.76.246.107:1234
金鹰卡通,http://www.dsmcloud.top:8888/rtp/239.81.0.148:4056
金鹰卡通,http://www.yao87.com:4022/udp/239.76.252.120:9000
金鹰卡通,http://www.furymax.top:85/rtp/239.69.1.248:11130
金鹰卡通,http://mom.coms.hk:9901/tsfile/live/38727_1.m3u8
金鹰卡通,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225653/index.m3u8
金鹰卡通,http://iptvcyp.top:9901/tsfile/live/1047_1.m3u8?key=txiptv&playlive=1&authid=0
金鹰卡通,http://zy.otioi.cn/live/live.php?token=jh6ITHRn&id=jykt
金鹰卡通,http://wouu.net:9977/udp/239.93.0.108:5140
金鹰卡通,http://zy.otioi.cn/live/cqyx.php?token=jh6ITHRn&id=jykt
金鹰卡通,http://zy.otioi.cn/live/live.php?token=EkShOWBY&id=jykt
金鹰卡通,http://yubox.xyz/php/lngd.php?id=105
金鹰卡通,http://tv.tvbox6.icu/tv/zb/bjcucc.php?id=141
金鹰纪实,http://222.71.139.114:8001/udp/239.45.1.45:5140
金鹰纪实,http://116.226.14.61:4022/udp/239.45.1.45:5140
金鹰纪实,http://223.10.28.220:8083/udp/239.1.1.63:8063
金鹰纪实,http://60.223.90.93:8001/rtp/226.0.2.194:9464
金鹰纪实,http://223.10.28.220:8084/udp/239.1.1.63:8063
金鹰纪实,http://116.179.112.82:8082/rtp/226.0.2.194:9464
金鹰纪实,http://1.203.76.10:7788/udp/225.1.8.31:8156
金鹰纪实,http://223.10.28.220:8082/udp/239.1.1.63:8063
金鹰纪实,http://114.246.182.194:4022/rtp/239.3.1.58:8156
金鹰纪实,http://58.41.27.144:18888/udp/239.45.1.45:5140
金鹰纪实,http://110.179.81.151:8083/udp/239.1.1.63:8063
金鹰纪实,http://171.213.133.86:4022/udp/239.93.0.130:5140
金鹰纪实,http://101.229.227.246:7777/tsfile/live/1042_1.m3u8?key=txiptv&playlive=1&authid=0
金鹰纪实,http://113.94.31.25:4022/udp/239.77.1.217:5146
金鹰纪实,http://113.26.167.180:8082/udp/239.1.1.63:8063
金鹰纪实,http://223.10.63.66:8083/udp/239.1.1.63:8063
金鹰纪实,http://114.252.227.154:8000/rtp/239.3.1.58:8156
金鹰纪实,http://116.179.112.82:8083/rtp/226.0.2.194:9464
金鹰纪实,http://150.255.242.41:4022/rtp/239.254.96.154:7156
金鹰纪实,http://110.178.52.111:8085/udp/239.1.1.63:8063
金鹰纪实,http://110.179.81.151:8082/udp/239.1.1.63:8063
金鹰纪实,http://121.19.134.132:808/tsfile/live/1028_1.m3u8?key=txiptv&playlive=1&authid=0
金鹰纪实,http://154.12.55.21/hbdx/zb.php?id=239.254.200.189:6293
金鹰纪实,http://1.24.190.98:10080/hls/118/index.m3u8
金鹰纪实,http://www.yao87.com:4022/udp/239.76.246.110:1234
金鹰纪实,http://www.yao87.com:4022/udp/239.76.253.110:9000
金鹰纪实,http://www.furymax.top:85/rtp/239.69.1.109:10292
金鹰纪实,http://www.yao87.com:4022/udp/239.76.252.122:9000
金鹰纪实,http://v5.kuboys.top/apptov5/v3/barrage/get?vod_id=157150&vod_url=77&from=videojs
金鹰纪实,http://iptvcyp.top:9901/tsfile/live/1063_1.m3u8?key=txiptv&playlive=1&authid=0
金鹰纪实,http://wouu.net:9977/udp/239.93.0.130:5140
金鹰纪实,http://zy.otioi.cn/live/live.php?token=jh6ITHRn&id=jyjs
金鹰纪实,http://www.dsmcloud.top:8888/rtp/239.81.0.91:4056
金鹰纪实,http://tv.tvbox6.icu/tv/zb/bjcucc.php?id=70
嘉定电视,http://pili-live-hls.wdit.com.cn/wditlive/15472c98517744b994e85c9c60cc93cf6a3b.m3u8
嘉定电视,https://pili-live-hls.wdit.com.cn/wditlive/15472c98517744b994e85c9c60cc93cf6a3b.m3u8
嘉定电视,https://pili-live-hls.wdit.com.cn/wditlive/15472c98517744b994e85c9c60cc93cf6a3b.m3u8?zshangd
浦东频道,http://www.17888.fun:10000/udp/239.45.3.248:5140
崇明电视,http://58.41.27.144:18888/udp/239.45.1.54:5140
崇明电视,http://www.17888.fun:10000/udp/239.45.1.54:5140
崇明电视,https://pili-live-hls.wdit.com.cn/wditlive/c038f4fafbdf4f97ba74c74ad67259b931ee.m3u8
崇明电视,https://pili-live-hls.wdit.com.cn/wditlive/c038f4fafbdf4f97ba74c74ad67259b931ee.m3u8?zshangd
嘉定频道,http://www.17888.fun:10000/udp/239.45.3.185:5140
金色频道,http://www.17888.fun:10000/udp/239.45.1.118:5140
新闻综合,http://116.226.14.61:4022/udp/239.45.3.209:5140
新闻综合,http://101.229.227.246:7777/tsfile/live/1025_1.m3u8?key=txiptv&playlive=1&authid=0
新闻综合,http://222.71.139.114:8001/udp/239.45.3.209:5140
新闻综合,http://180.171.56.119:10000/udp/239.45.3.209:5140
新闻综合,http://58.41.27.144:18888/udp/239.45.3.209:5140
新闻综合,http://1.24.190.98:10080/hls/32/index.m3u8
新闻综合,http://1.183.141.194:8001/hls/19/index.m3u8
新闻综合,http://www.17888.fun:10000/udp/239.45.3.209:5140
都市频道,http://www.17888.fun:10000/udp/239.45.3.236:5140
纪实人文,http://58.41.27.144:18888/udp/239.45.3.212:5140
纪实人文,http://101.229.227.246:7777/tsfile/live/1027_1.m3u8?key=txiptv&playlive=1&authid=0
纪实人文,http://116.226.14.61:4022/udp/239.45.3.212:5140
纪实人文,http://180.171.56.119:10000/udp/239.45.3.212:5140
纪实人文,http://113.26.167.180:8082/udp/239.1.1.45:8045
纪实人文,http://110.178.52.111:8085/udp/239.1.1.45:8045
纪实人文,http://223.10.28.220:8084/udp/239.1.1.45:8045
纪实人文,http://111.225.112.74:808/tsfile/live/1033_1.m3u8?key=txiptv&playlive=1&authid=0
纪实人文,http://110.179.81.151:8083/udp/239.1.1.45:8045
纪实人文,http://1.203.76.10:7788/udp/225.1.8.53:8060
纪实人文,http://110.179.81.151:8082/udp/239.1.1.45:8045
纪实人文,http://222.71.139.114:8001/udp/239.45.3.212:5140
纪实人文,http://223.10.28.220:8083/udp/239.1.1.45:8045
纪实人文,http://223.10.63.66:8083/udp/239.1.1.45:8045
纪实人文,http://111.225.92.237:33333/hls/77/index.m3u8
纪实人文,http://114.246.182.194:4022/rtp/239.3.1.212:8060
纪实人文,http://111.225.92.237:33333/hls/76/index.m3u8
纪实人文,http://114.252.227.154:8000/rtp/239.3.1.212:8060
纪实人文,http://223.10.28.220:8082/udp/239.1.1.45:8045
纪实人文,http://223.10.63.66:8082/udp/239.1.1.45:8045
纪实人文,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225738/index.m3u8
纪实人文,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225738/index.m3u8
纪实人文,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/yinhe/88888888/224/3221225738/index.m3u8
纪实人文,http://www.17888.fun:10000/udp/239.45.3.212:5140
纪实人文,http://wouu.net:9977/udp/239.93.1.154:5140
纪实人文,http://ottrrs.hl.chinamobile.com/yinhe/88888888/224/3221225738/index.m3u8
纪实人文,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225738/index.m3u8
纪实人文,http://tv.tvbox6.icu/tv/zb/bjcucc.php?id=76
哈哈炫动,http://116.226.14.61:4022/udp/239.45.1.55:5140
哈哈炫动,http://180.171.56.119:10000/udp/239.45.1.55:5140
哈哈炫动,http://223.240.161.7:5000/udp/238.1.78.82:6528
哈哈炫动,http://110.178.52.111:8085/udp/239.1.1.64:8064
哈哈炫动,http://113.218.189.26:8081/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0
哈哈炫动,http://58.41.27.144:18888/udp/239.45.1.55:5140
哈哈炫动,http://124.112.241.134:4022/udp/238.1.78.82:6528
哈哈炫动,http://222.71.139.114:8001/udp/239.45.1.55:5140
哈哈炫动,http://[2409:8087:1a0b:df::4001]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225657/index.m3u8
哈哈炫动,http://14.204.12.100:9901/tsfile/live/1009_1.m3u8?key=txiptv&playlive=0&authid=0
哈哈炫动,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225657/index.m3u8
哈哈炫动,http://[2409:8087:74F1:0021::0008]:80/000000001000/PLTV/88888888/224/3221226618/1.m3u8
哈哈炫动,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225657/index.m3u8
哈哈炫动,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010117/1.m3u8
哈哈炫动,http://60.12.183.46:9901/tsfile/live/0141_1.m3u8?key=txiptv&playlive=0&authid=0
哈哈炫动,http://www.17888.fun:10000/udp/239.45.1.55:5140
哈哈炫动,http://www.jeremyoto.com:82/rtp/233.50.201.74:5140
哈哈炫动,http://iptvcyp.top:9901/tsfile/live/1044_1.m3u8?key=txiptv&playlive=1&authid=0
上视外语,http://180.171.56.119:10000/udp/239.45.1.127:5140
上视外语,http://58.41.27.144:18888/udp/239.45.1.127:5140
上视外语,http://116.226.14.61:4022/udp/239.45.1.127:5140
上视外语,http://222.71.139.114:8001/udp/239.45.1.127:5140
上视外语,http://www.17888.fun:10000/udp/239.45.1.127:5140
上海纪实人文,http://115.60.241.249:2000/udp/225.1.4.170:1222
上海纪实人文,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225738/index.m3u8
上海纪实人文,https://epg.pw/stream/b6163053e950966f7d33e74245e743a51e4abbae0f3d136f0210b71ec3189fe2.ctv
上海第一财经,https://live.v1.mk/api/bestv.php?id=dycjhd8m/8000000
崇明电视台,http://58.41.27.144:18888/udp/239.45.1.54:5140
崇明电视台,http://www.17888.fun:10000/udp/239.45.1.54:5140
崇明电视台,https://pili-live-hls.wdit.com.cn/wditlive/c038f4fafbdf4f97ba74c74ad67259b931ee.m3u8
崇明电视台,https://pili-live-hls.wdit.com.cn/wditlive/c038f4fafbdf4f97ba74c74ad67259b931ee.m3u8?zshangd
嘉定电视台,https://pili-live-hls.wdit.com.cn/wditlive/15472c98517744b994e85c9c60cc93cf6a3b.m3u8
嘉定电视台,http://pili-live-hls.wdit.com.cn/wditlive/15472c98517744b994e85c9c60cc93cf6a3b.m3u8
嘉定电视台,https://pili-live-hls.wdit.com.cn/wditlive/15472c98517744b994e85c9c60cc93cf6a3b.m3u8?zshangd
上海新闻综合,https://cntv.lat/tv/live.php?auth=231110&id=shxwzh
上海都市频道,https://live.goodiptv.club/api/bestv.php?id=dshd8m/8000000
上海都市频道,https://live.v1.mk/api/bestv.php?id=dshd8m/8000000
上海都市频道,https://cntv.lat/tv/live.php?auth=231110&id=shds
天津综合,#genre#
武清综合,http://tvpull.smartwq.cn/wqlive/convergencemedia/playlist.m3u8
武清综合,https://tvpull.smartwq.cn/wqlive/convergencemedia/playlist.m3u8?ztianjd
天津体育,http://111.166.193.128:8888/udp/225.1.1.122:5002
天津体育,http://111.160.17.2:59901/tsfile/live/0141_1.m3u8
天津体育,http://111.160.17.2:59901/tsfile/live/0141_1.m3u8?key=tvbox6_com&playlive=1&authid=0
天津体育,http://tv.tvbox6.icu/tv/9dtjlt.php?id=6$天津联通
滨海新闻,http://traffic.jbh.tjbh.com/live/bhtv10/playlist.m3u8
滨海新闻,http://traffic.jbh.tjbh.com/live/bhtv1/playlist.m3u8$官方源
滨海综艺,http://traffic.jbh.tjbh.com/live/bhtv20/playlist.m3u8
滨海综艺,http://traffic.jbh.tjbh.com/live/bhtv2/playlist.m3u8$官方源
宝坻一套,https://player4.juyun.tv/tv/143100176.m3u8
津南一套,https://play.jinnantv.top/live/JNTV1.flv
西青新闻综合,http://221.238.209.44:81/hls/live1.m3u8?ztianjd
西青新闻综合,http://221.238.209.44:81/hls/live1.m3u8
武清综合频道,http://tvpull.smartwq.cn/wqlive/convergencemedia/playlist.m3u8
武清综合频道,https://tvpull.smartwq.cn/wqlive/convergencemedia/playlist.m3u8?ztianjd
天津影视,http://111.166.193.128:8888/udp/225.1.1.149:5002
天津影视,http://111.160.17.2:59901/tsfile/live/1006_1.m3u8
天津影视,http://tv.tvbox6.icu/tv/9dtjlt.php?id=4$天津联通
西藏综合,#genre#
拉萨汉语综合,http://file.lasatv.cn/cms/videos/nmip-media/channellive/channel1/playlist.m3u8
察隅电视台,http://file.chayutv.com/nmip-media/channellive/channel105276/playlist.m3u8
西藏卫视,http://61.190.129.195:8688/rtp/238.1.78.101:6680
西藏卫视,http://110.178.52.111:8085/udp/239.1.1.57:8057
西藏卫视,http://14.112.86.108:8008/rtp/239.77.0.74:5146$720x576
西藏卫视,http://113.25.252.226:9901/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0
西藏卫视,http://223.240.161.7:5000/udp/238.1.78.101:6680
西藏卫视,http://113.94.31.25:4022/rtp/239.77.1.49:5146$720x576
西藏卫视,http://1.180.2.93:9901/tsfile/live/0111_1.m3u8
西藏卫视,http://114.252.227.154:8000/rtp/239.3.1.47:8164
西藏卫视,http://14.19.179.158:4022/rtp/239.77.1.49:5146$720x576
西藏卫视,http://101.229.227.246:7777/tsfile/live/0111_1.m3u8?key=txiptv&playlive=1&authid=0
西藏卫视,http://123.189.36.7:9901/tsfile/live/1063_1.m3u8?key=txiptv&playlive=1&authid=0
西藏卫视,http://1.203.76.10:7788/udp/225.1.8.160:8164
西藏卫视,http://183.31.11.72:8000/rtp/239.77.0.74:5146$720x576
西藏卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226433/index.m3u8
西藏卫视,http://113.93.51.232:2000/rtp/239.77.0.74:5146$720x576
西藏卫视,http://124.112.241.134:4022/udp/238.1.78.101:6680
西藏卫视,http://124.94.193.136:9902/tsfile/live/0111_1.m3u8?key=txiptv&playlive=1&authid=0
西藏卫视,http://123.189.36.155:9901/tsfile/live/1063_1.m3u8?key=txiptv&playlive=1&authid=0
西藏卫视,http://113.218.189.26:8081/tsfile/live/0111_1.m3u8?key=txiptv&playlive=1&authid=0
西藏卫视,http://111.225.112.74:808/tsfile/live/0111_1.m3u8?key=txiptv&playlive=1&authid=0
西藏卫视,http://58.41.27.144:18888/udp/239.45.1.231:5140
西藏卫视,http://58.216.229.130:9901/tsfile/live/0120_5.m3u8?key=txiptv&playlive=1&authid=0
西藏卫视,http://111.225.49.176:9901/tsfile/live/0111_1.m3u8?key=txiptv&playlive=1&authid=0
西藏卫视,http://120.76.248.139/live/bfgd/4200000121.m3u8
西藏卫视,http://14.19.179.158:4022/rtp/239.77.0.74:5146$720x576
西藏卫视,http://113.94.31.25:4022/rtp/239.77.0.74:5146$720x576
西藏卫视,http://115.60.241.249:2000/udp/225.1.4.46:1075
西藏卫视,http://124.128.73.58:9901/tsfile/live/0111_1.m3u8?key=txiptv&playlive=1&authid=0
西藏卫视,http://113.93.49.27:2000/rtp/239.77.0.74:5146$720x576
西藏卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/6603041244077933770/1.m3u8
西藏卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010123/1.m3u8
西藏卫视,http://58.220.219.14:9901/tsfile/live/0120_5.m3u8?key=txiptv
西藏卫视,http://8.138.7.223/tv/sc96655.php?id=45$蜀小果
西藏卫视,http://121.19.134.132:808/tsfile/live/0111_2.m3u8?key=txiptv&playlive=1&authid=0
西藏卫视,http://154.12.55.21/hbdx/zb.php?id=239.254.200.88:8164
西藏卫视,http://154.12.55.21/bjzb/zb.php?id=239.3.1.47:8164
西藏卫视,http://221.0.78.198:1681/hls/10255/index.m3u8
西藏卫视,http://58.57.21.166:9901/tsfile/live/0111_1.m3u8
西藏卫视,http://218.13.170.98:9901/tsfile/live/0111_1.m3u8
西藏卫视,http://mom.coms.hk:9901/tsfile/live/0132_1.m3u8
西藏卫视,http://xuys.top:8888/udp/225.1.1.51:5002$天津联通 组播
西藏卫视,http://tenfarr.com:4000/rtp/239.77.0.74:5146$720x576
西藏卫视,http://wouu.net:9977/udp/239.93.0.175:5140
西藏卫视,http://zy.otioi.cn/live/cqyx.php?token=jh6ITHRn&id=xzws
西藏卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225638/index.m3u8
西藏卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226433/index.m3u8
西藏卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226433/index.m3u8$(高清)1080p
